preco,condominio,iptu,bairro,cidade,estado,cep,metragem,quartos,banheiros,vagas,caracteristicas_imovel,caracteristicas_condominio
1200000.0,2400.0,3977.0,Batel,Curitiba,PR,80240260,239,4,5,2,"['Ar condicionado', 'Mobiliado', 'Churrasqueira', 'Área de serviço']",[]
541000.0,0.0,0.0,Bigorrilho,Curitiba,PR,80730402,54,1,1,0,"['Academia', 'Área de serviço']",['Academia']
1150000.0,1300.0,0.0,Batel,Curitiba,PR,80240340,145,3,4,2,"['Varanda', 'Mobiliado', 'Academia']","['Salão de festas', 'Permitido animais', 'Condomínio fechado', 'Portão eletrônico', 'Academia']"
1800000.0,2600.0,5000.0,Batel,Curitiba,PR,80420170,299,4,3,3,"['Varanda', 'Ar condicionado', 'Churrasqueira', 'Área de serviço']",['Elevador']
8680000.0,0.0,0.0,Batel,Curitiba,PR,80440040,415,4,6,3,"['Varanda', 'Piscina', 'Churrasqueira', 'Academia']","['Piscina', 'Academia', 'Elevador', 'Condomínio fechado']"
1849000.0,1500.0,0.0,Batel,Curitiba,PR,80240010,296,4,4,3,[],[]
1849000.0,1500.0,0.0,Batel,Curitiba,PR,80240010,296,4,4,3,[],[]
1699000.0,2210.0,0.0,Água Verde,Curitiba,PR,80240230,242,4,5,3,[],[]
1006323.0,0.0,0.0,Centro,Curitiba,PR,80250220,93,2,3,1,"['Ar condicionado', 'Churrasqueira', 'Área de serviço', 'Varanda', 'Piscina', 'Academia']","['Segurança 24h', 'Elevador', 'Condomínio fechado', 'Piscina', 'Academia']"
1827000.0,1.0,0.0,Seminário,Curitiba,PR,80240440,122,3,3,2,"['Ar condicionado', 'Churrasqueira', 'Área de serviço']",[]
6090000.0,0.0,0.0,Batel,Curitiba,PR,80440040,310,3,5,3,['Piscina'],"['Piscina', 'Elevador']"
399000.0,620.0,51.0,Batel,Curitiba,PR,80420130,42,1,1,1,"['Mobiliado', 'Porteiro 24h', 'Armários na cozinha', 'Varanda', 'Academia']","['Portaria', 'Salão de festas', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Portão eletrônico', 'Academia']"
3500000.0,2200.0,0.0,Batel,Curitiba,PR,80420170,434,5,5,4,"['Varanda', 'Ar condicionado', 'Churrasqueira', 'Área de serviço']",['Elevador']
1191000.0,0.0,0.0,Batel,Curitiba,PR,80420011,78,2,2,1,"['Varanda', 'Área de serviço', 'Churrasqueira', 'Academia']","['Salão de festas', 'Elevador', 'Condomínio fechado', 'Portão eletrônico', 'Academia']"
3300000.0,1780.0,721.0,Batel,Curitiba,PR,80240010,303,4,5,3,['Área de serviço'],['Elevador']
1050000.0,1200.0,0.0,Batel,Curitiba,PR,80240580,154,3,3,2,['Varanda'],[]
490300.0,0.0,0.0,Batel,Curitiba,PR,80730420,31,1,1,0,['Piscina'],['Piscina']
433575.0,0.0,0.0,Água Verde,Curitiba,PR,80240020,35,1,1,0,[],['Elevador']
650000.0,770.0,0.0,Batel,Curitiba,PR,80240010,118,3,2,1,"['Varanda', 'Área de serviço']",['Elevador']
438000.0,648.0,741.0,Batel,Curitiba,PR,80240270,72,3,2,1,"['Armários no quarto', 'Porteiro 24h', 'Churrasqueira', 'Área de serviço']","['Salão de festas', 'Portaria', 'Elevador', 'Condomínio fechado']"
750000.0,0.0,0.0,Água Verde,Curitiba,PR,80250120,115,3,2,1,[],[]
650000.0,878.0,0.0,Batel,Curitiba,PR,80240010,117,3,3,1,[],[]
1100000.0,1362.0,0.0,Batel,Curitiba,PR,80240340,146,3,2,2,"['Varanda', 'Ar condicionado', 'Mobiliado', 'Área de serviço']",['Elevador']
433575.0,0.0,0.0,Água Verde,Curitiba,PR,80240020,36,1,1,0,"['Academia', 'Área de serviço']",['Academia']
4500000.0,3600.0,9548.0,Batel,Curitiba,PR,80240010,345,4,6,4,"['Ar condicionado', 'Área de serviço']",[]
3081000.0,0.0,0.0,Batel,Curitiba,PR,80420180,169,2,3,3,[],[]
635000.0,0.0,0.0,Batel,Curitiba,PR,80240270,134,3,4,1,[],[]
721500.0,0.0,0.0,Batel,Curitiba,PR,80730420,53,1,1,0,[],[]
652000.0,0.0,0.0,Batel,Curitiba,PR,80730420,47,1,1,0,[],[]
325000.0,0.0,0.0,Centro,Curitiba,PR,80250030,30,1,1,0,"['Área de serviço', 'Piscina', 'Churrasqueira', 'Academia']","['Piscina', 'Academia', 'Elevador', 'Segurança 24h']"
650000.0,900.0,1500.0,Batel,Curitiba,PR,80240010,117,3,2,1,"['Armários no quarto', 'Porteiro 24h', 'Área de serviço']","['Portaria', 'Portão eletrônico', 'Permitido animais', 'Condomínio fechado']"
942832.0,0.0,0.0,Centro,Curitiba,PR,80250220,96,3,3,1,['Piscina'],['Piscina']
3300000.0,0.0,0.0,Batel,Curitiba,PR,80240010,302,3,3,3,"['Varanda', 'Armários no quarto', 'Armários na cozinha', 'Área de serviço']","['Salão de festas', 'Portão eletrônico', 'Permitido animais']"
2800000.0,1750.0,416.0,Centro,Curitiba,PR,80430160,153,3,4,3,"['Varanda', 'Churrasqueira', 'Área de serviço']","['Segurança 24h', 'Condomínio fechado']"
609000.0,590.0,0.0,Batel,Curitiba,PR,80420130,65,2,2,1,"['Varanda', 'Ar condicionado', 'Churrasqueira', 'Área de serviço']",['Elevador']
1329552.0,1.0,0.0,Mercês,Curitiba,PR,80430120,104,2,3,2,"['Ar condicionado', 'Churrasqueira', 'Área de serviço', 'Varanda', 'Academia']","['Academia', 'Elevador', 'Segurança 24h']"
2180000.0,1800.0,0.0,Batel,Curitiba,PR,80240000,241,3,5,3,"['Armários no quarto', 'Piscina', 'Porteiro 24h']","['Portaria', 'Salão de festas', 'Condomínio fechado', 'Piscina', 'Portão eletrônico']"
960000.0,700.0,0.0,Batel,Curitiba,PR,80240000,154,3,3,2,"['Churrasqueira', 'Academia']","['Academia', 'Salão de festas']"
3300000.0,1500.0,10000.0,Batel,Curitiba,PR,80240010,302,3,3,3,"['Ar condicionado', 'Churrasqueira', 'Mobiliado', 'Porteiro 24h', 'Varanda', 'Armários no quarto', 'Academia']","['Portaria', 'Salão de festas', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Portão eletrônico', 'Academia']"
3000000.0,2400.0,6800.0,Água Verde,Curitiba,PR,80240130,241,4,5,4,"['Ar condicionado', 'Mobiliado', 'Área de serviço', 'Armários no quarto', 'Piscina', 'Academia']","['Salão de festas', 'Piscina', 'Academia', 'Elevador']"
489900.0,0.0,0.0,Batel,Curitiba,PR,80730420,34,1,1,0,[],[]
7300000.0,2000.0,0.0,Centro,Curitiba,PR,80410150,372,4,6,5,"['Varanda', 'Piscina', 'Churrasqueira', 'Academia']","['Segurança 24h', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Salão de festas', 'Piscina', 'Academia']"
724719.0,0.0,0.0,Batel,Curitiba,PR,80420011,53,1,2,1,[],['Elevador']
597061.0,0.0,0.0,Bigorrilho,Curitiba,PR,80430152,90,1,1,0,"['Academia', 'Área de serviço']",['Academia']
4124000.0,0.0,0.0,Batel,Curitiba,PR,80420180,226,3,4,4,[],[]
7942000.0,6000.0,0.0,Centro,Curitiba,PR,80410150,496,4,6,5,"['Ar condicionado', 'Churrasqueira', 'Área de serviço', 'Varanda', 'Piscina']","['Piscina', 'Elevador']"
774400.0,0.0,0.0,Batel,Curitiba,PR,80730420,54,1,1,0,"['Varanda', 'Ar condicionado', 'Piscina', 'Churrasqueira']","['Piscina', 'Elevador']"
2400000.0,1680.0,0.0,Água Verde,Curitiba,PR,80240031,252,4,6,2,"['Varanda', 'Churrasqueira', 'Área de serviço']","['Segurança 24h', 'Elevador']"
473600.0,0.0,0.0,Batel,Curitiba,PR,80730420,34,1,1,0,[],[]
1820000.0,980.0,465.0,Água Verde,Curitiba,PR,80250120,134,3,4,3,"['Ar condicionado', 'Churrasqueira', 'Mobiliado', 'Área de serviço', 'Varanda', 'Piscina']","['Piscina', 'Elevador']"
569990.0,500.0,1.0,Batel,Curitiba,PR,80420090,45,1,1,1,"['Área de serviço', 'Piscina', 'Churrasqueira', 'Academia']","['Segurança 24h', 'Salão de festas', 'Elevador', 'Condomínio fechado', 'Piscina', 'Academia']"
750000.0,1000.0,0.0,Batel,Curitiba,PR,80240010,119,3,2,1,"['Churrasqueira', 'Área de serviço']",['Elevador']
1115713.0,0.0,0.0,Batel,Curitiba,PR,80420011,78,2,2,1,[],['Elevador']
648430.0,0.0,0.0,Campina do Siqueira,Curitiba,PR,80740120,59,1,2,0,[],[]
4608000.0,0.0,0.0,Batel,Curitiba,PR,80420160,257,3,4,4,[],[]
965000.0,950.0,990.0,Batel,Curitiba,PR,80240000,162,3,3,2,"['Churrasqueira', 'Porteiro 24h', 'Área de serviço', 'Varanda', 'Academia']","['Portaria', 'Salão de festas', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Portão eletrônico', 'Academia']"
1365000.0,1800.0,2000.0,Centro,Curitiba,PR,80250030,212,4,4,2,"['Churrasqueira', 'Mobiliado', 'Área de serviço', 'Varanda', 'Academia']","['Salão de festas', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Portão eletrônico', 'Academia']"
1540000.0,2200.0,6000.0,Batel,Curitiba,PR,80730420,230,4,5,2,"['Ar condicionado', 'Churrasqueira', 'Mobiliado', 'Armários no quarto', 'Academia']","['Portão eletrônico', 'Academia', 'Permitido animais']"
2259200.0,0.0,0.0,Batel,Curitiba,PR,80420160,151,3,4,3,"['Churrasqueira', 'Varanda', 'Armários no quarto', 'Piscina', 'Academia']","['Salão de festas', 'Elevador', 'Permitido animais', 'Piscina', 'Portão eletrônico', 'Academia']"
370000.0,460.0,52.0,Batel,Curitiba,PR,80420162,45,1,1,0,"['Mobiliado', 'Academia']","['Salão de festas', 'Academia', 'Elevador', 'Condomínio fechado']"
1690000.0,0.0,0.0,Batel,Curitiba,PR,80420130,123,2,3,2,"['Área de serviço', 'Piscina', 'Churrasqueira', 'Academia']","['Piscina', 'Academia', 'Elevador']"
569999.0,500.0,1.0,Batel,Curitiba,PR,80420090,45,1,1,1,"['Área de serviço', 'Piscina', 'Churrasqueira', 'Academia']","['Segurança 24h', 'Salão de festas', 'Elevador', 'Condomínio fechado', 'Piscina', 'Academia']"
3300000.0,0.0,0.0,Batel,Curitiba,PR,80240010,302,3,3,3,"['Ar condicionado', 'Porteiro 24h', 'Varanda', 'Armários no quarto', 'Academia']","['Portaria', 'Salão de festas', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Portão eletrônico', 'Academia']"
1890000.0,2919.0,3274.0,Bigorrilho,Curitiba,PR,80710530,328,4,5,3,"['Área de serviço', 'Armários no quarto', 'Churrasqueira', 'Academia']","['Salão de festas', 'Academia', 'Elevador']"
1115713.0,0.0,0.0,Batel,Curitiba,PR,80420011,78,2,1,1,"['Academia', 'Área de serviço']",['Academia']
690000.0,1816.0,0.0,Batel,Curitiba,PR,80250080,130,3,4,2,[],[]
4500000.0,0.0,0.0,Batel,Curitiba,PR,80240010,345,4,6,4,[],"['Portão eletrônico', 'Permitido animais']"
4608000.0,0.0,0.0,Batel,Curitiba,PR,80420160,257,3,4,4,['Piscina'],"['Piscina', 'Elevador']"
5492025.0,0.0,0.0,Batel,Curitiba,PR,80240340,302,4,6,4,"['Churrasqueira', 'Academia']","['Segurança 24h', 'Academia']"
1330000.0,900.0,0.0,Batel,Curitiba,PR,80240262,152,4,4,2,"['Varanda', 'Mobiliado', 'Churrasqueira', 'Área de serviço']",['Elevador']
1700000.0,1400.0,5208.0,Batel,Curitiba,PR,80250070,267,4,4,3,"['Varanda', 'Ar condicionado', 'Mobiliado', 'Área de serviço']",['Elevador']
1550000.0,2167.0,6142.0,Batel,Curitiba,PR,80730420,228,4,5,2,[],[]
1580000.0,1900.0,460.0,Batel,Curitiba,PR,80240000,206,3,4,4,"['Varanda', 'Mobiliado', 'Churrasqueira', 'Área de serviço']",['Elevador']
4500000.0,0.0,0.0,Batel,Curitiba,PR,80240010,345,4,6,4,[],[]
1495000.0,1300.0,360.0,Batel,Curitiba,PR,80240000,250,3,4,2,['Área de serviço'],['Elevador']
499500.0,0.0,0.0,Bigorrilho,Curitiba,PR,80730402,35,1,1,0,"['Varanda', 'Ar condicionado', 'Piscina', 'Churrasqueira']","['Piscina', 'Segurança 24h', 'Salão de festas']"
2468700.0,0.0,0.0,Batel,Curitiba,PR,80420160,151,3,2,3,['Academia'],"['Academia', 'Salão de festas']"
4500000.0,0.0,0.0,Batel,Curitiba,PR,80240010,345,4,6,4,"['Ar condicionado', 'Churrasqueira', 'Mobiliado', 'Porteiro 24h', 'Armários no quarto', 'Academia']","['Portaria', 'Permitido animais', 'Condomínio fechado', 'Portão eletrônico', 'Academia']"
2468700.0,0.0,0.0,Batel,Curitiba,PR,80420160,151,3,5,3,[],"['Salão de festas', 'Elevador']"
790000.0,960.0,1937.0,Batel,Curitiba,PR,80420170,165,4,4,1,"['Armários no quarto', 'Área de serviço']","['Salão de festas', 'Elevador']"
749900.0,1.0,1.0,Batel,Curitiba,PR,80420160,117,3,2,1,"['Mobiliado', 'Porteiro 24h']","['Portaria', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Portão eletrônico']"
2154900.0,0.0,0.0,Batel,Curitiba,PR,80420160,162,2,3,2,[],[]
720000.0,0.0,0.0,Água Verde,Curitiba,PR,80620250,102,3,2,2,['Área de serviço'],[]
1589900.0,1.0,1.0,Centro,Curitiba,PR,80420200,121,2,3,2,"['Ar condicionado', 'Churrasqueira', 'Mobiliado', 'Porteiro 24h', 'Armários no quarto', 'Piscina', 'Academia']","['Portaria', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Salão de festas', 'Piscina', 'Portão eletrônico', 'Academia']"
1550000.0,2167.0,6142.0,Batel,Curitiba,PR,80730420,228,4,5,2,"['Ar condicionado', 'Churrasqueira', 'Porteiro 24h', 'Varanda', 'Armários no quarto', 'Academia']","['Portaria', 'Salão de festas', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Portão eletrônico', 'Academia']"
2024723.0,0.0,0.0,Batel,Curitiba,PR,80420011,109,2,3,2,[],['Elevador']
389274.0,0.0,0.0,Bigorrilho,Curitiba,PR,80430152,30,1,1,0,[],[]
2790000.0,2400.0,0.0,Batel,Curitiba,PR,80420170,434,5,6,4,"['Varanda', 'Ar condicionado', 'Churrasqueira', 'Área de serviço']",['Elevador']
899800.0,450.0,900.0,Centro,Curitiba,PR,80250220,96,3,2,2,"['Ar condicionado', 'Churrasqueira', 'Porteiro 24h', 'Área de serviço', 'Varanda', 'Piscina', 'Academia']","['Portaria', 'Segurança 24h', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Salão de festas', 'Piscina', 'Portão eletrônico', 'Academia']"
275000.0,350.0,0.0,Água Verde,Curitiba,PR,80240020,23,1,1,0,"['Ar condicionado', 'Porteiro 24h', 'Academia', 'Área de serviço']","['Portaria', 'Elevador', 'Condomínio fechado', 'Portão eletrônico', 'Academia']"
570000.0,500.0,1.0,Batel,Curitiba,PR,80420090,45,1,1,1,"['Churrasqueira', 'Área de serviço', 'Varanda', 'Piscina', 'Academia']","['Segurança 24h', 'Salão de festas', 'Elevador', 'Condomínio fechado', 'Piscina', 'Academia']"
1500000.0,0.0,370.0,Batel,Curitiba,PR,80420170,154,3,4,2,['Área de serviço'],['Elevador']
4500000.0,0.0,10133.0,Batel,Curitiba,PR,80240010,345,4,6,4,"['Porteiro 24h', 'Churrasqueira', 'Academia']","['Portaria', 'Academia', 'Salão de festas']"
4500000.0,0.0,0.0,Batel,Curitiba,PR,80240010,345,4,6,4,"['Armários no quarto', 'Armários na cozinha', 'Área de serviço']","['Portão eletrônico', 'Permitido animais']"
820000.0,793.0,138.0,Seminário,Curitiba,PR,80240560,75,2,2,2,"['Ar condicionado', 'Churrasqueira', 'Mobiliado', 'Área de serviço', 'Varanda']",['Elevador']
352139.0,0.0,0.0,Bigorrilho,Curitiba,PR,80430152,38,1,1,0,"['Academia', 'Área de serviço']",['Academia']
4770000.0,0.0,0.0,Batel,Curitiba,PR,80420160,257,3,4,4,"['Ar condicionado', 'Área de serviço', 'Varanda', 'Piscina', 'Academia']","['Piscina', 'Academia', 'Elevador']"
709900.0,650.0,800.0,Batel,Curitiba,PR,80420160,86,3,2,1,"['Ar condicionado', 'Churrasqueira', 'Mobiliado', 'Porteiro 24h', 'Armários na cozinha', 'Armários no quarto']","['Portaria', 'Salão de festas', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Portão eletrônico']"
399000.0,650.0,22.0,Batel,Curitiba,PR,80420130,41,1,1,1,"['Ar condicionado', 'Armários no quarto', 'Mobiliado', 'Academia']","['Salão de festas', 'Elevador', 'Condomínio fechado', 'Portão eletrônico', 'Academia']"
550000.0,560.0,76.0,Batel,Curitiba,PR,80240010,101,3,4,1,[],['Elevador']
961000.0,1500.0,0.0,Rebouças,Curitiba,PR,80250190,94,2,2,2,"['Varanda', 'Piscina', 'Churrasqueira', 'Área de serviço']",['Piscina']
366970.0,280.0,0.0,Centro,Curitiba,PR,80250220,34,1,1,1,"['Varanda', 'Churrasqueira', 'Área de serviço']","['Salão de festas', 'Elevador']"
489900.0,0.0,0.0,Batel,Curitiba,PR,80730420,35,1,1,0,"['Ar condicionado', 'Churrasqueira', 'Área de serviço', 'Piscina', 'Academia']","['Piscina', 'Academia', 'Elevador']"
980000.0,1634.0,3129.0,Água Verde,Curitiba,PR,80240290,150,4,5,2,"['Armários no quarto', 'Churrasqueira', 'Área de serviço']","['Salão de festas', 'Elevador']"
750000.0,2520.0,2675.0,Centro,Curitiba,PR,80250000,76,2,2,2,['Piscina'],"['Piscina', 'Segurança 24h']"
5627000.0,0.0,0.0,Batel,Curitiba,PR,80440040,310,4,5,0,[],[]
990000.0,0.0,0.0,Batel,Curitiba,PR,80240000,130,3,4,1,"['Mobiliado', 'Porteiro 24h', 'Churrasqueira', 'Área de serviço']","['Portaria', 'Salão de festas', 'Elevador', 'Condomínio fechado', 'Portão eletrônico']"
7205558.0,0.0,0.0,Batel,Curitiba,PR,80420011,53,1,2,1,[],[]
569990.0,500.0,1.0,Batel,Curitiba,PR,80420090,45,1,1,1,"['Área de serviço', 'Churrasqueira', 'Academia']","['Segurança 24h', 'Salão de festas', 'Elevador', 'Condomínio fechado', 'Academia']"
4500000.0,0.0,0.0,Batel,Curitiba,PR,80240010,345,4,6,4,"['Porteiro 24h', 'Churrasqueira', 'Academia']","['Portaria', 'Salão de festas', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Portão eletrônico', 'Academia']"
2337720.0,0.0,0.0,Batel,Curitiba,PR,80240340,176,3,4,3,"['Varanda', 'Churrasqueira', 'Área de serviço']","['Segurança 24h', 'Elevador']"
958000.0,180.0,0.0,Batel,Curitiba,PR,80240010,96,2,3,2,"['Varanda', 'Piscina', 'Churrasqueira', 'Academia']","['Salão de festas', 'Elevador', 'Condomínio fechado', 'Piscina', 'Portão eletrônico', 'Academia']"
1827170.0,0.0,0.0,Seminário,Curitiba,PR,80240440,128,3,3,1,"['Varanda', 'Ar condicionado', 'Churrasqueira', 'Área de serviço']",['Elevador']
925800.0,0.0,0.0,Batel,Curitiba,PR,80730420,89,1,1,1,['Piscina'],['Piscina']
703485.0,0.0,0.0,Batel,Curitiba,PR,80420011,53,1,1,1,[],[]
1100000.0,892.0,1952.0,Água Verde,Curitiba,PR,80240170,159,3,3,2,['Área de serviço'],['Segurança 24h']
1499000.0,1800.0,820.0,Batel,Curitiba,PR,80420160,339,4,2,3,"['Varanda', 'Ar condicionado', 'Churrasqueira', 'Área de serviço']",['Elevador']
4500000.0,4000.0,0.0,Batel,Curitiba,PR,80240010,345,4,6,4,"['Ar condicionado', 'Churrasqueira', 'Mobiliado', 'Porteiro 24h', 'Armários na cozinha', 'Varanda', 'Armários no quarto', 'Academia']","['Portaria', 'Segurança 24h', 'Salão de festas', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Portão eletrônico', 'Academia']"
499000.0,695.0,46.0,Batel,Curitiba,PR,80420130,115,1,1,0,"['Mobiliado', 'Porteiro 24h', 'Academia']","['Portaria', 'Permitido animais', 'Condomínio fechado', 'Portão eletrônico', 'Academia']"
250000.0,400.0,63.0,Campina do Siqueira,Curitiba,PR,80440020,90,3,2,0,['Área de serviço'],[]
2400000.0,0.0,0.0,Batel,Curitiba,PR,80420160,151,3,5,3,"['Churrasqueira', 'Porteiro 24h', 'Varanda', 'Armários no quarto', 'Piscina', 'Academia']","['Portaria', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Salão de festas', 'Piscina', 'Portão eletrônico', 'Academia']"
4770000.0,0.0,0.0,Batel,Curitiba,PR,80420160,257,3,5,4,"['Varanda', 'Piscina', 'Churrasqueira', 'Academia']","['Salão de festas', 'Elevador', 'Condomínio fechado', 'Piscina', 'Portão eletrônico', 'Academia']"
416900.0,0.0,0.0,Batel,Curitiba,PR,80730420,32,1,1,0,"['Varanda', 'Piscina', 'Churrasqueira', 'Academia']","['Segurança 24h', 'Salão de festas', 'Elevador', 'Piscina', 'Academia']"
2324000.0,0.0,0.0,Batel,Curitiba,PR,80240340,172,3,5,3,"['Churrasqueira', 'Academia']","['Academia', 'Salão de festas']"
1390000.0,1800.0,0.0,Batel,Curitiba,PR,80440220,142,2,3,2,"['Varanda', 'Piscina', 'Churrasqueira', 'Academia']","['Salão de festas', 'Elevador', 'Condomínio fechado', 'Piscina', 'Portão eletrônico', 'Academia']"
652000.0,0.0,0.0,Batel,Curitiba,PR,80730420,47,1,1,0,"['Varanda', 'Piscina']","['Piscina', 'Elevador']"
780000.0,1980.0,2500.0,Centro,Curitiba,PR,80250000,65,2,2,1,"['Ar condicionado', 'Churrasqueira', 'Mobiliado', 'Armários no quarto', 'Piscina', 'Academia']","['Salão de festas', 'Piscina', 'Academia', 'Elevador']"
1250000.0,1000.0,1404.0,Batel,Curitiba,PR,80440080,135,2,4,1,"['Varanda', 'Academia', 'Área de serviço']","['Salão de festas', 'Academia', 'Elevador']"
750000.0,350.0,0.0,Bigorrilho,Curitiba,PR,80730460,70,2,2,1,"['Varanda', 'Piscina', 'Churrasqueira']",['Piscina']
2400000.0,1978.0,65.0,Batel,Curitiba,PR,80240010,302,4,5,3,"['Varanda', 'Armários no quarto', 'Porteiro 24h', 'Churrasqueira']","['Portaria', 'Salão de festas', 'Elevador', 'Condomínio fechado', 'Portão eletrônico']"
1699000.0,1713.0,7242.0,Batel,Curitiba,PR,80420170,299,4,5,3,"['Armários no quarto', 'Área de serviço']","['Salão de festas', 'Elevador']"
2275577.0,0.0,0.0,Batel,Curitiba,PR,80420011,126,3,1,2,[],[]
942800.0,180.0,0.0,Batel,Curitiba,PR,80240010,96,3,3,1,"['Varanda', 'Piscina', 'Churrasqueira', 'Academia']","['Salão de festas', 'Elevador', 'Condomínio fechado', 'Piscina', 'Portão eletrônico', 'Academia']"
1276920.0,0.0,0.0,Batel,Curitiba,PR,80440080,128,3,3,2,"['Varanda', 'Área de serviço', 'Churrasqueira', 'Academia']","['Academia', 'Elevador']"
1582000.0,0.0,0.0,Batel,Curitiba,PR,80420160,107,3,3,2,"['Ar condicionado', 'Churrasqueira', 'Área de serviço', 'Varanda', 'Piscina', 'Academia']","['Piscina', 'Academia', 'Elevador', 'Segurança 24h']"
2259200.0,0.0,0.0,Batel,Curitiba,PR,80420160,151,3,5,2,"['Churrasqueira', 'Área de serviço', 'Varanda', 'Armários no quarto', 'Piscina', 'Academia']","['Permitido animais', 'Elevador', 'Condomínio fechado', 'Salão de festas', 'Piscina', 'Portão eletrônico', 'Academia']"
1199061.0,0.0,0.0,Batel,Curitiba,PR,80420011,78,2,1,1,[],[]
445000.0,719.0,467.0,Água Verde,Curitiba,PR,80240170,79,3,2,1,[],"['Permitido animais', 'Portão eletrônico', 'Salão de festas', 'Condomínio fechado']"
749000.0,1574.0,1961.0,Água Verde,Curitiba,PR,80250205,158,2,3,1,[],[]
282814.0,280.0,0.0,Centro,Curitiba,PR,80250220,31,1,1,0,"['Varanda', 'Churrasqueira', 'Área de serviço']","['Salão de festas', 'Elevador']"
958300.0,180.0,0.0,Batel,Curitiba,PR,80240010,96,3,3,2,"['Varanda', 'Piscina', 'Churrasqueira', 'Academia']","['Salão de festas', 'Elevador', 'Condomínio fechado', 'Piscina', 'Portão eletrônico', 'Academia']"
288730.0,280.0,0.0,Centro,Curitiba,PR,80250220,23,1,1,1,"['Varanda', 'Churrasqueira', 'Área de serviço']","['Salão de festas', 'Elevador']"
3081000.0,0.0,0.0,Batel,Curitiba,PR,80420180,169,2,3,3,[],[]
3800000.0,4228.0,1475.0,Água Verde,Curitiba,PR,80250205,451,4,4,4,[],[]
1190000.0,850.0,4445.0,Batel,Curitiba,PR,80240340,145,2,3,2,"['Churrasqueira', 'Área de serviço']",['Elevador']
4124000.0,0.0,0.0,Batel,Curitiba,PR,80420180,226,3,4,4,[],[]
4900000.0,2646.0,8300900.0,Água Verde,Curitiba,PR,80240130,240,3,5,5,"['Varanda', 'Área de serviço', 'Churrasqueira', 'Academia']","['Salão de festas', 'Academia', 'Elevador']"
